PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Month,DayOfWeek,IsWeekend,Month_Sin,Month_Cos,Day_Sin,Day_Cos,AQI_Lag1,AQI_Lag2,AQI_Lag3,AQI_Lag7,AQI_Rolling_Mean_3,AQI_Rolling_Mean_7,AQI_Rolling_Std_7,AQI_Rolling_Max_7,PM25_PM10_Ratio,NO_NO2_Ratio,Pollution_Load,Oxidant_Level,City_Encoded,State_Encoded,Region_Encoded
0.00027538300742271964,0.0002529563643606382,0.0008749283817103596,0.0012089422636814152,0.00014418325331151566,0.0015880267810042246,-0.007788380348509728,-0.008292016700224445,-0.0004053833741136328,0.010401965559208772,-0.02371306030290022,-0.009558681066892585,-0.012671734186116322,-0.01909911192338341,-0.0037723684605393965,-0.006861259083729172,18.510742773013927,4.637667805352613,-0.09919825671388066,0.03170813669383934,35.479983681835854,0.0714141418692151,-0.030543693056553155,-1.3449661242565443,-0.000513452085850845,-0.00019098002807791328,0.00023318006531951942,0.0007251615719471682,0.00256995582322776,0.008083772366248182,0.00919698481645429
-0.002080588013824786,0.0001739635420508954,0.0010460211608534853,-0.0005536711350651346,0.0004859989128528958,0.0001681140298326888,-0.007209548290387017,-0.004311950825840737,-4.304234255903232e-05,-0.0033937711976669265,0.004506036767454478,0.0021366673936165804,0.015241329004885548,-0.006962491072175345,0.010641938993455448,0.002907931806265792,-1.636399239844744,11.752724587805695,0.04534515030683799,0.020677505717707784,-48.372274523386324,0.049919520597566686,-0.12864337702651238,-3.877946990801035,-0.00048652957135727175,-5.534217598981489e-05,-8.463441864602894e-06,-0.0002316960069948955,-0.0045394960281974674,-0.0018098267572982058,0.009893555584088061
-0.0013705858609273215,0.0002557330987801551,0.0007002173807646533,-0.0003910143454577686,0.0009418867090787708,-0.0003432195612523676,-0.0034049331181388465,-0.0034919536440474507,-0.00034708850877397917,0.03946585123145288,0.014697850670341009,0.0022069315479950045,0.005484161476036982,-0.0867892320754072,0.02774508472728368,-0.022872353790940117,-7.861341277387016,-21.022717476024816,-0.10485225860078386,0.09452350376038801,77.00191934538888,0.007917921113141274,-0.4186011265658844,0.5909269982395697,-0.0009808205950481116,0.00013590005019656045,0.0003456513810415012,0.00023144811411112215,-0.0402095959162747,-0.024179621609679517,-0.0025113442291707574
-0.0024016444125829956,-0.0005414276583106819,-0.0022724525924930623,-0.016902952953942743,0.0009641941142419601,0.00047473828198858737,-0.0061570366449694,0.005135462416609035,0.004431504309538855,0.013213211433711812,-0.03283736426235544,-0.014990740864207748,0.006944152625739267,0.007760778283216654,0.002233230306757176,0.012576381801766295,0.04405252918122348,8.27470149571853,0.0147273472959261,0.003377388827973979,18.92264427922672,0.05953865075968873,0.13577725267438162,-3.637642308637509,-0.00030942084505089485,-0.00012848159954326985,0.00015945426808731706,9.337062118714145e-05,-0.00898482684846747,-0.0026321235902129736,0.008689957111319072
-0.001459259683469427,0.012164291267576273,0.00524829645995015,-0.0009215190658092974,0.001345688647841466,0.002387972136483722,-0.002113321175770624,-0.004931506539279061,0.000332133664281453,-0.006598519286481796,0.0042959282787607776,0.010086491076545693,0.000654154782106729,0.006102856297428007,0.035113163487256766,0.007722287948354808,14.989509322830964,0.6885050113798493,-0.025707103123851813,0.007617269656313973,32.46693758653058,-0.003145982490978751,-0.04077750153666064,0.24213571330431094,-0.0005760629576283397,-1.8835968100853184e-06,0.00019910948374694858,0.0005868427662022123,-0.007166180015704743,0.058413461956457864,0.028456574692269566
-0.002058578166337408,-0.00020231095620127512,0.0006579153676160726,-0.00017966090500455334,0.00044354001096014157,0.000687914142612999,-0.007264904960365081,-0.005709610755786195,0.0004051776941169289,-0.025943798336220715,-0.015024787268548927,-0.001621184089665152,-0.06452476446981342,0.008894642798287016,0.00578678582350788,-0.034815689168400554,-4.3014635403976715,20.481499765103763,0.07233303996769067,0.07259867957679403,-50.334659273571845,0.027434701287399256,-0.24277984627939636,-3.914639800499692,-0.0004575540868463238,-0.00016492802167809094,0.00017406814101008,0.0003304025147325711,0.0046444362880910545,-0.014570584368200966,0.00686203361150289
-0.0023118773886659037,2.28812552681838e-05,0.0006060194784591829,-4.6506099766014967e-05,0.0007665758923869867,-0.0002388066457539991,-0.0065445032636555775,-0.005157008818319263,8.056650645755169e-05,-0.052854410304609356,-8.919860035484905e-05,-0.004512614673180061,-0.006778078759387599,-0.00581880633986539,-0.002235204001930193,0.008604027088103594,14.62715768490678,-7.608023703642721,0.025878615240782245,-0.05092065158716974,-74.94928820694429,0.08895360650223653,-0.3357220853149983,-3.7210040967024565,-0.00011938634101761691,-0.00015980940162665531,-0.00016555831787227673,-0.00020859113038971047,-0.045934450041081314,0.0059592886083369235,0.0013784698546517981
0.01899303182007915,0.0016070496009294606,0.0018396683393398865,-0.0006342629409661005,0.000739251279148666,-9.764394191243124e-06,-0.0071830680346490604,-0.006820778081280875,-0.000978150075183763,-0.01600932523023923,-0.009076390243022675,0.008013238403426083,0.025909998596829856,-0.025200119610263663,-0.005446830914412051,-0.021830639841698734,-31.910244706828927,3.0533250437966655,0.11816304361073733,-0.07070944825070626,84.1392548548049,0.05879938844147125,0.06100600792448504,-0.7144577464436355,-0.0006357583318777732,-0.0005243835282933736,0.0008268348381623078,0.0004909798719664958,0.005433405320322008,0.04253768728839293,-0.02256844794874674
-0.002002761979730728,0.0007597746271660372,0.0011081786150573371,0.00019992197450827988,0.0005752275051631365,0.001182699561950565,-0.006482384373029975,-0.005098198726462767,-0.0004866426237026815,0.004665607012117736,0.005798495460749467,0.0011296882459497384,0.0015060402038807722,-0.00037394786182833945,0.005312526942643702,-0.0021452981376271192,4.045470970188196,10.028034131847605,-0.006062652479978698,0.022356272961087085,10.197130421146115,0.04860754630119308,0.04639712870533564,-2.3717927426708485,-0.00028706359720085355,-0.0001739071011524544,-0.00019253805879717846,-0.00017865105357996557,-0.008489482373665617,-0.0010985196789938846,0.011944920548053517
-0.0010733093381559073,-0.00878221989947962,0.0014924068512950194,-0.009252303529260241,0.005224077733236337,0.0011804077037027884,-0.009643209104437124,-0.008411553810949749,0.013821303683570714,0.005359065586414905,0.004609621281357354,-0.0064937407846297574,0.09892117478750062,-0.08399156685252258,-0.14244788018317242,-0.12771531651352885,-48.494089787222556,-8.967576365255761,0.02232489247230494,0.034841514355588854,48.35588570196881,-0.011568010952067297,-0.7534969322868945,-0.4904818706410653,0.0001864789156425492,-0.0002726873419802552,7.943099278215342e-05,0.0010719592984053587,-0.11309126660387796,-0.039553662781839534,-0.09746789803936245
