Datetime,Mean,Std,Min,Max
2023-01-01,150.4735154093149,36.41351793402955,53.98101265822785,197.20338983050848
2023-01-02,151.50382380737094,35.7034107407684,53.98101265822785,197.20338983050848
2023-01-03,152.567385830123,35.102456895846736,53.98101265822785,197.20338983050848
2023-01-04,153.74742435116747,33.97438894473791,53.98101265822785,197.20338983050848
2023-01-05,155.0209935171833,32.458723168190446,53.98101265822785,197.20338983050848
2023-01-06,156.46234562878857,30.757150121863756,55.58641975308642,197.20338983050848
2023-01-07,157.76198246849714,29.189184900925785,55.58641975308642,197.20338983050848
2023-01-08,159.13868182348648,27.16789540858826,58.19277108433735,197.20338983050848
2023-01-09,160.61553870154816,25.157078626291675,66.40718562874251,197.20338983050848
2023-01-10,161.93870210447204,23.202151798705028,78.42372881355932,197.20338983050848
2023-01-11,163.0973886895702,21.528117644396698,90.56470588235294,197.20338983050848
2023-01-12,164.1508289747752,20.218837144571157,103.9186046511628,197.20338983050848
2023-01-13,165.05886349231722,19.297508772408356,114.1867469879518,197.20338983050848
2023-01-14,165.83008749707065,18.883532649245648,114.1867469879518,197.20338983050848
2023-01-15,166.24914779623833,18.1279664113615,115.97765363128492,197.20338983050848
2023-01-16,166.6769907168187,17.366568129989314,119.59770114942529,197.20338983050848
2023-01-17,167.15563328087944,16.632554909110805,121.98265895953757,197.20338983050848
2023-01-18,167.70959898346808,15.92639326779852,123.47953216374269,197.20338983050848
2023-01-19,168.40238863823643,15.325577488023633,132.13259668508286,197.20338983050848
2023-01-20,168.90590636873287,14.920342229947593,132.13259668508286,197.20338983050848
2023-01-21,169.33888705702898,14.481609779711055,132.13259668508286,197.20338983050848
2023-01-22,169.93852846314098,14.322028532275237,132.13259668508286,197.20338983050848
2023-01-23,170.12359856946537,14.32697345834847,132.13259668508286,197.20338983050848
2023-01-24,170.3110023513856,14.187609769685901,132.13259668508286,197.20338983050848
2023-01-25,170.20454769493094,14.301677023105167,132.13259668508286,197.20338983050848
2023-01-26,170.2207203267348,14.29385453682515,132.13259668508286,197.20338983050848
2023-01-27,169.90922516680212,14.609466950343833,132.13259668508286,197.20338983050848
2023-01-28,169.72956420885168,14.814177073149995,132.13259668508286,197.20338983050848
2023-01-29,169.7657912433396,14.805313255092004,132.13259668508286,197.20338983050848
2023-01-30,169.49360409406913,15.117860852355099,132.13259668508286,197.20338983050848
2023-01-31,169.35590577897872,15.403434109491272,131.93085106382978,197.20338983050848
2023-02-01,168.64646838175062,16.51831311993909,112.27272727272727,197.20338983050848
2023-02-02,167.97563403091627,17.212430810166722,112.27272727272727,197.20338983050848
2023-02-03,167.52719104846014,17.631987335652617,112.27272727272727,197.20338983050848
2023-02-04,167.42045902231635,17.7331331194553,112.27272727272727,197.20338983050848
2023-02-05,167.27583018595973,17.857077798636173,112.27272727272727,197.20338983050848
2023-02-06,167.09161676814972,17.95837314807722,112.27272727272727,197.20338983050848
2023-02-07,166.82056367176648,18.08648549785482,112.27272727272727,197.20338983050848
2023-02-08,166.47726428038072,18.32775212737429,112.27272727272727,197.20338983050848
2023-02-09,166.04690218644322,18.581552365107346,112.27272727272727,197.20338983050848
2023-02-10,165.82687801054723,18.768715867193837,112.27272727272727,197.20338983050848
2023-02-11,165.7923386364771,18.79495726128079,112.27272727272727,197.20338983050848
2023-02-12,165.6241484831689,18.957467183493222,112.27272727272727,197.20338983050848
2023-02-13,165.24821494566623,19.61523525031031,112.27272727272727,197.20338983050848
2023-02-14,164.84169973109857,20.00706069242553,112.27272727272727,197.20338983050848
2023-02-15,164.6797009105288,20.131702072732292,112.27272727272727,197.20338983050848
2023-02-16,164.8808926775398,20.080385766578836,112.27272727272727,197.20338983050848
2023-02-17,165.12491559987254,20.03953636316273,112.27272727272727,197.20338983050848
2023-02-18,165.24086522183177,20.053826136074978,112.27272727272727,197.20338983050848
2023-02-19,165.31102589721303,20.06106339844632,112.27272727272727,197.20338983050848
2023-02-20,165.52105088149278,20.006467700267333,112.27272727272727,197.20338983050848
2023-02-21,165.59334004194147,19.964850301732117,112.27272727272727,197.20338983050848
2023-02-22,165.65215893181627,19.913074745431565,112.27272727272727,197.20338983050848
2023-02-23,165.2964462195876,20.240231732486333,112.27272727272727,197.20338983050848
2023-02-24,164.91430446686138,20.652015752758878,112.27272727272727,197.20338983050848
2023-02-25,164.52442322198016,20.873245078112703,112.27272727272727,197.20338983050848
2023-02-26,164.24751058032618,20.86771717491179,112.27272727272727,197.20338983050848
2023-02-27,163.78269632766663,20.794517214574256,112.27272727272727,197.20338983050848
2023-02-28,163.21494038991068,20.784343760821773,112.27272727272727,197.20338983050848
2023-03-01,162.66103430155977,20.95103583992665,112.27272727272727,197.20338983050848
2023-03-02,162.1805969493139,20.916669706082924,112.27272727272727,197.20338983050848
2023-03-03,161.6722124740442,20.94634118404763,112.27272727272727,197.20338983050848
2023-03-04,161.08974195883624,20.99043795740081,112.27272727272727,197.20338983050848
2023-03-05,160.45145126264177,21.155306089618964,112.27272727272727,197.20338983050848
2023-03-06,159.7374714004266,21.429392965973147,112.27272727272727,197.20338983050848
2023-03-07,159.0966030079165,21.804611194698115,112.27272727272727,197.20338983050848
2023-03-08,158.59485832706545,22.014359289227897,112.27272727272727,197.20338983050848
2023-03-09,157.93671268362726,22.456301008770826,112.27272727272727,197.20338983050848
2023-03-10,157.2492071521217,22.603691806374236,112.27272727272727,197.20338983050848
2023-03-11,156.7693151833939,22.791566726967943,112.27272727272727,197.20338983050848
2023-03-12,156.6738071512654,22.85436044648029,112.27272727272727,197.20338983050848
2023-03-13,156.72010042165996,22.823562372068267,112.27272727272727,197.20338983050848
2023-03-14,156.90348454895454,22.689698875425325,112.27272727272727,197.20338983050848
2023-03-15,156.97288475895934,22.633939934357784,112.27272727272727,197.20338983050848
2023-03-16,156.73468864193487,22.870135976270756,112.27272727272727,197.20338983050848
2023-03-17,156.07784109671522,23.38606497832519,108.88372093023256,197.20338983050848
2023-03-18,155.23479867955072,23.768895296694566,107.13170731707316,197.20338983050848
2023-03-19,154.1525978298622,24.552534826521864,88.6938775510204,197.20338983050848
2023-03-20,152.97799177971265,25.53027333843685,80.0952380952381,197.20338983050848
2023-03-21,151.74600189594167,26.76859374699878,70.93069306930693,197.20338983050848
2023-03-22,150.75758626212962,27.534144923329972,70.93069306930693,197.20338983050848
2023-03-23,149.84573677219024,28.158029228538012,70.93069306930693,197.20338983050848
2023-03-24,149.0332373920762,28.525086801798448,70.93069306930693,197.20338983050848
2023-03-25,148.10978025216272,28.92480898693957,70.93069306930693,197.20338983050848
2023-03-26,147.36440146428393,29.12005622991418,70.93069306930693,197.20338983050848
2023-03-27,146.58038537272066,29.470681667815604,70.93069306930693,197.20338983050848
2023-03-28,145.9224953614973,29.659721182650838,70.93069306930693,197.20338983050848
2023-03-29,145.21908825674188,29.6551253523337,70.93069306930693,197.20338983050848
2023-03-30,144.23750738208193,29.37586235134284,70.93069306930693,192.83243243243243
2023-03-31,143.06357574663298,29.628059505924128,70.93069306930693,192.83243243243243
2023-04-01,141.96035146066393,30.326778915178384,70.93069306930693,192.83243243243243
2023-04-02,140.93383710054826,30.831347731913667,70.93069306930693,192.83243243243243
2023-04-03,139.9845162927391,30.926618501746884,70.93069306930693,192.83243243243243
2023-04-04,139.12818035814232,31.051884158024038,70.93069306930693,192.83243243243243
2023-04-05,138.2938045036167,31.151030954725275,70.93069306930693,192.83243243243243
2023-04-06,137.45341122572344,30.931698683279084,70.93069306930693,192.83243243243243
2023-04-07,136.68028513024967,30.72937564461907,70.93069306930693,192.83243243243243
2023-04-08,135.96885294596248,30.4672092022312,70.93069306930693,192.83243243243243
2023-04-09,135.1923864667053,29.93191242498328,70.93069306930693,192.83243243243243
2023-04-10,134.50994450551335,29.468804624987605,70.93069306930693,192.83243243243243
2023-04-11,133.90733115176124,29.023336265225097,70.93069306930693,192.83243243243243
2023-04-12,133.3226544085027,28.500191881569375,70.93069306930693,192.83243243243243
2023-04-13,132.72348368543493,27.949434566051494,70.93069306930693,192.83243243243243
2023-04-14,132.1730383382984,27.288431082896352,70.93069306930693,192.83243243243243
2023-04-15,132.05555231007065,27.22522460572075,70.93069306930693,192.83243243243243
2023-04-16,131.89621165073004,27.1342997732484,70.93069306930693,192.83243243243243
2023-04-17,131.60450435167564,26.940113911218525,70.93069306930693,192.83243243243243
2023-04-18,131.26392235085024,26.61756499842481,70.93069306930693,192.83243243243243
2023-04-19,130.74538857844422,25.989777880719604,70.93069306930693,192.83243243243243
2023-04-20,130.048624616792,25.510238739268996,70.93069306930693,192.83243243243243
2023-04-21,129.36731879489943,25.142749947393295,70.93069306930693,192.83243243243243
2023-04-22,128.33125548669327,24.408624595178647,70.93069306930693,178.7377049180328
2023-04-23,127.40390745326566,24.054928199569087,70.93069306930693,172.84375
2023-04-24,126.64123783996577,23.83516595218419,70.93069306930693,172.84375
2023-04-25,126.10337183886449,23.83978986587092,70.93069306930693,172.84375
2023-04-26,125.56950001462606,23.51508157315375,70.93069306930693,172.84375
2023-04-27,125.28031506427718,23.4761310369306,70.93069306930693,172.84375
2023-04-28,124.83350816311051,23.476233569679522,70.93069306930693,172.84375
2023-04-29,124.158012667615,23.09778866896193,70.93069306930693,172.84375
2023-04-30,123.58170941228946,23.334040333130726,70.93069306930693,172.84375
2023-05-01,122.92767059505749,23.915108425113598,70.93069306930693,172.84375
2023-05-02,122.54177220226258,24.36495108918199,70.93069306930693,172.84375
2023-05-03,122.05294169688035,24.835718261766182,70.93069306930693,172.84375
2023-05-04,121.46556922279082,25.23285896169653,70.93069306930693,172.84375
2023-05-05,120.8989698961915,25.246008392022095,70.93069306930693,172.84375
2023-05-06,120.41903717494304,25.17857363650334,70.93069306930693,172.84375
2023-05-07,119.93128475146143,25.040434208609643,70.93069306930693,172.84375
2023-05-08,119.49135349756543,24.91885105033818,70.93069306930693,172.84375
2023-05-09,119.18609011680661,24.850980456329708,70.93069306930693,172.84375
2023-05-10,119.00427902341659,24.785370085108816,70.93069306930693,172.84375
2023-05-11,118.89083667969321,24.709933143237407,70.93069306930693,172.84375
2023-05-12,118.68588373187536,24.523588136068035,70.93069306930693,172.84375
2023-05-13,118.5505779700018,24.437533693707213,70.93069306930693,172.84375
2023-05-14,118.66074578376463,24.444374690649294,70.93069306930693,172.84375
2023-05-15,118.45450346641118,24.44411738125888,70.93069306930693,172.84375
2023-05-16,118.28730858109353,24.33106941605774,70.93069306930693,172.84375
2023-05-17,117.74712763888004,23.73011178692093,70.93069306930693,172.84375
2023-05-18,116.9506418027051,23.059717931883284,70.93069306930693,172.84375
2023-05-19,116.14268189704471,22.342088561888218,70.93069306930693,170.47916666666666
2023-05-20,115.44499342065363,21.59412797324443,70.93069306930693,169.717277486911
2023-05-21,114.82494168590155,20.80501556664957,70.93069306930693,157.4321608040201
2023-05-22,114.3085821102455,20.306388995943628,70.93069306930693,152.33689839572193
2023-05-23,113.84999890350001,19.933050397748826,70.93069306930693,152.33689839572193
2023-05-24,113.45255505007212,19.939678952473912,70.93069306930693,152.33689839572193
2023-05-25,112.98627065495303,20.129856066610596,70.93069306930693,152.33689839572193
2023-05-26,112.40249433977776,20.230487022379833,70.93069306930693,152.33689839572193
2023-05-27,111.6082903196627,20.04734791523995,70.93069306930693,148.63716814159292
2023-05-28,110.9794568009517,19.832045945366325,70.93069306930693,148.63716814159292
2023-05-29,110.45171318117909,19.72805995137481,70.93069306930693,148.63716814159292
2023-05-30,110.02457029193062,19.676704246670653,70.93069306930693,148.63716814159292
2023-05-31,109.44065422199081,19.48754660394462,70.93069306930693,148.63716814159292
2023-06-01,108.88558299691958,19.38068957065063,70.93069306930693,148.63716814159292
2023-06-02,108.43565850932518,19.270207323662266,70.93069306930693,148.63716814159292
2023-06-03,108.10423278943361,19.2095726754489,70.93069306930693,148.63716814159292
2023-06-04,107.91098552353054,19.177209410673665,70.93069306930693,148.63716814159292
2023-06-05,107.69757245502163,19.16984472088636,70.93069306930693,148.63716814159292
2023-06-06,107.38448643351626,19.077462742372486,70.93069306930693,148.63716814159292
2023-06-07,107.41148726893813,19.088481827602248,70.93069306930693,148.63716814159292
2023-06-08,107.23587731056955,19.026490463536977,70.93069306930693,148.63716814159292
2023-06-09,106.90647097606804,18.943456361017464,70.93069306930693,148.63716814159292
2023-06-10,106.3873541536381,18.732287123171083,70.93069306930693,148.63716814159292
2023-06-11,105.71899149163946,18.455116966350765,70.93069306930693,148.63716814159292
2023-06-12,105.12120671741664,17.912686534070236,70.93069306930693,142.05607476635515
2023-06-13,104.62089962022333,17.493403884273427,70.93069306930693,141.32843137254903
2023-06-14,104.3696697195412,17.376482218807237,70.93069306930693,141.32843137254903
2023-06-15,104.2220728203164,17.39411619665525,70.93069306930693,141.32843137254903
2023-06-16,104.03458627848265,17.453240190016,70.93069306930693,141.32843137254903
2023-06-17,104.01753309357231,17.469140243473138,70.93069306930693,141.32843137254903
2023-06-18,104.05283852887777,17.423400641776862,70.93069306930693,141.32843137254903
2023-06-19,104.14863931498651,17.26219365250914,73.06735751295336,141.32843137254903
2023-06-20,104.16052101950154,17.24990934625225,73.06735751295336,141.32843137254903
2023-06-21,104.0915629104491,17.317695283640898,73.06735751295336,141.32843137254903
2023-06-22,103.91929752579837,17.433408923996367,73.06735751295336,141.32843137254903
2023-06-23,103.83963693445403,17.49219595619093,73.06735751295336,141.32843137254903
2023-06-24,103.57715136446845,17.625872609056813,73.06735751295336,141.32843137254903
2023-06-25,103.29326720283734,17.908213969359796,73.06735751295336,141.32843137254903
2023-06-26,102.84474868431882,18.2843407376482,67.87878787878788,141.32843137254903
2023-06-27,102.34234608691622,18.59000339161564,67.87878787878788,141.32843137254903
2023-06-28,101.90262690764304,18.89954301341587,67.87878787878788,141.32843137254903
2023-06-29,101.71448985003487,19.156688478395445,67.62376237623762,141.32843137254903
2023-06-30,101.61437756152971,19.3254653993414,65.08173076923077,141.32843137254903
2023-07-01,101.4696777030267,19.533799162688986,65.08173076923077,141.32843137254903
2023-07-02,101.16938204654548,19.844692058003723,65.08173076923077,141.32843137254903
2023-07-03,100.9073068163543,20.061103742871655,65.08173076923077,141.32843137254903
2023-07-04,100.73472724707662,20.157241913283517,65.08173076923077,141.32843137254903
2023-07-05,100.3263850922895,20.37806691285357,65.08173076923077,141.32843137254903
2023-07-06,99.82770163407278,20.67930917654718,65.08173076923077,141.32843137254903
2023-07-07,99.21298939540706,21.02871800667963,60.13636363636363,141.32843137254903
2023-07-08,98.53925424143509,21.2852517021203,60.13636363636363,141.32843137254903
2023-07-09,97.84392877012277,21.46319315020531,60.13636363636363,141.32843137254903
2023-07-10,97.12388818158902,21.511157001970517,60.13636363636363,141.32843137254903
2023-07-11,96.40951481237832,21.381813689091864,60.13636363636363,141.32843137254903
2023-07-12,95.77460719548542,21.168957282674736,60.13636363636363,141.32843137254903
2023-07-13,95.00440103847372,20.78177378715446,60.13636363636363,141.32843137254903
2023-07-14,94.17842222504818,20.39359314385171,60.13636363636363,141.1871921182266
2023-07-15,93.41208040149704,19.937736170864163,60.13636363636363,141.1871921182266
2023-07-16,92.59384792795207,19.661990360753563,60.13636363636363,141.1871921182266
2023-07-17,91.73626746547232,19.19640531500411,60.13636363636363,139.16256157635468
2023-07-18,90.9330097742836,18.695584751775773,60.13636363636363,131.69856459330143
2023-07-19,90.38637123177682,18.656828554783324,60.13636363636363,131.69856459330143
2023-07-20,89.8839228664012,18.66192249039815,60.13636363636363,131.69856459330143
2023-07-21,89.53674589396799,18.76971851601551,60.13636363636363,131.69856459330143
2023-07-22,89.16811942830635,18.980329724294855,60.13636363636363,131.69856459330143
2023-07-23,88.66389073199691,19.30214396836345,54.14492753623188,131.69856459330143
2023-07-24,88.19137226661617,19.49244630793862,54.14492753623188,131.69856459330143
2023-07-25,87.56958840546034,19.486239501016655,54.14492753623188,131.69856459330143
2023-07-26,86.93019035316372,19.50221776164732,54.14492753623188,131.69856459330143
2023-07-27,86.3784174715401,19.68840904954793,54.14492753623188,131.69856459330143
2023-07-28,85.81568394154993,19.815750731957493,54.14492753623188,131.69856459330143
2023-07-29,85.44217659081487,20.07917382224917,54.14492753623188,131.69856459330143
2023-07-30,85.22610431934392,20.31705857004356,53.62085308056872,131.69856459330143
2023-07-31,85.04323597500004,20.46056028230758,53.62085308056872,131.69856459330143
2023-08-01,84.89491159822738,20.56856301136299,53.62085308056872,131.69856459330143
2023-08-02,84.7343090961167,20.67451045099734,53.62085308056872,131.69856459330143
2023-08-03,84.36866523613324,20.779750119995274,53.62085308056872,131.69856459330143
2023-08-04,83.94541807592954,20.792885820276286,53.62085308056872,131.69856459330143
2023-08-05,83.49750387708251,20.762778348832512,53.62085308056872,131.69856459330143
2023-08-06,83.05330768631916,20.687418014440727,53.62085308056872,131.69856459330143
2023-08-07,82.56335094730223,20.537986783503886,53.62085308056872,131.69856459330143
2023-08-08,82.09765609437898,20.15648230328918,53.62085308056872,131.69856459330143
2023-08-09,81.55044581720462,19.49589701874427,53.62085308056872,131.69856459330143
2023-08-10,81.05591631162247,18.760160007049294,53.62085308056872,127.92610837438424
2023-08-11,80.5509125621861,18.08383386408369,53.62085308056872,127.15346534653466
2023-08-12,80.05926007225774,17.450451735786046,53.62085308056872,127.15346534653466
2023-08-13,79.68115334359547,17.176121085178984,53.62085308056872,127.15346534653466
2023-08-14,79.06390305049104,16.433072540120158,53.62085308056872,120.14634146341463
2023-08-15,78.60286556797008,15.838849559536055,53.62085308056872,116.31428571428572
2023-08-16,78.33424613617309,15.659072976167188,53.62085308056872,116.31428571428572
2023-08-17,78.1455365724762,15.494967850854161,53.62085308056872,116.31428571428572
2023-08-18,77.90112113940228,15.19432111722135,53.62085308056872,116.31428571428572
2023-08-19,77.49931423541089,14.70147221228575,53.62085308056872,116.31428571428572
2023-08-20,76.98948930830625,14.31869022629217,53.62085308056872,116.31428571428572
2023-08-21,76.51757205941776,13.924968416206143,53.62085308056872,116.31428571428572
2023-08-22,76.25250892810462,13.787144749774233,53.62085308056872,116.31428571428572
2023-08-23,76.01870956910648,13.829957348272576,53.62085308056872,116.31428571428572
2023-08-24,75.81668929822202,13.859825050508029,53.62085308056872,116.31428571428572
2023-08-25,75.69540812995182,13.862967502782283,53.62085308056872,116.31428571428572
2023-08-26,75.59036427694265,13.79092453408177,53.62085308056872,116.31428571428572
2023-08-27,75.67616564312917,13.910255132206014,53.62085308056872,116.31428571428572
2023-08-28,75.81246608007686,14.143612679307216,53.62085308056872,116.31428571428572
2023-08-29,75.85570186958951,14.192496836398256,53.62085308056872,116.31428571428572
2023-08-30,75.92466951039121,14.266496032450087,53.62085308056872,116.31428571428572
2023-08-31,75.92797783636944,14.27055919164945,53.62085308056872,116.31428571428572
2023-09-01,75.94056149561642,14.289689931272175,53.62085308056872,116.31428571428572
2023-09-02,75.84123440431699,14.133284460538686,53.62085308056872,116.31428571428572
2023-09-03,75.69297120673026,13.95805295264973,53.62085308056872,116.31428571428572
2023-09-04,75.46781854510806,13.739060532346778,53.62085308056872,116.31428571428572
2023-09-05,75.01337200290823,13.030983328921753,53.62085308056872,106.07389162561576
2023-09-06,74.60631910078786,12.61539315838895,53.62085308056872,105.62626262626263
2023-09-07,74.24594087790014,12.430980869683737,53.62085308056872,105.62626262626263
2023-09-08,73.8929613700548,12.404795897097552,53.62085308056872,105.62626262626263
2023-09-09,73.58365530777363,12.506625263351793,53.62085308056872,105.62626262626263
2023-09-10,73.17263087623033,12.407786353793554,53.62085308056872,105.62626262626263
2023-09-11,72.77059348071451,12.210767801821332,53.62085308056872,105.62626262626263
2023-09-12,72.37927881070786,11.847935197082077,53.62085308056872,105.62626262626263
2023-09-13,72.07792187855446,11.592855801331122,53.62085308056872,105.62626262626263
2023-09-14,71.82290796871703,11.439873550550894,53.62085308056872,105.62626262626263
2023-09-15,71.56505333542762,11.351512717192355,53.62085308056872,105.62626262626263
2023-09-16,71.30636782562102,11.346991168678013,53.62085308056872,105.62626262626263
2023-09-17,71.04585908034426,11.424414608264224,53.62085308056872,105.62626262626263
2023-09-18,70.71134394701663,11.391353516866271,53.62085308056872,105.62626262626263
2023-09-19,70.41796705440075,11.37949530336462,53.62085308056872,105.62626262626263
2023-09-20,70.16092871171024,11.314082094580197,53.62085308056872,105.62626262626263
2023-09-21,69.8669285246545,11.200334253203692,53.62085308056872,105.62626262626263
2023-09-22,69.61339781833995,11.156653835465944,53.62085308056872,105.62626262626263
2023-09-23,69.5236981070378,11.160057987970568,53.62085308056872,105.62626262626263
2023-09-24,69.47901316235286,11.1747598843061,53.62085308056872,105.62626262626263
2023-09-25,69.45595623843387,11.17812318973503,53.62085308056872,105.62626262626263
2023-09-26,69.56434825721321,11.223665147387349,53.62085308056872,105.62626262626263
2023-09-27,69.73473662632536,11.30994341599833,53.62085308056872,105.62626262626263
2023-09-28,70.01643084584852,11.506761615391373,53.62085308056872,105.62626262626263
2023-09-29,70.30593807753539,11.764255909009155,53.62085308056872,105.62626262626263
2023-09-30,70.60114632926538,12.02723964402863,53.62085308056872,105.62626262626263
2023-10-01,70.76765840656006,12.163118078380897,53.62085308056872,105.62626262626263
2023-10-02,70.84429982070148,12.255922667478721,53.62085308056872,105.62626262626263
2023-10-03,71.0931422096532,12.490729475624757,53.62085308056872,105.62626262626263
2023-10-04,71.45298357442879,12.787073660251332,53.62085308056872,105.62626262626263
2023-10-05,71.88269014237065,13.049621453712444,53.62085308056872,105.62626262626263
2023-10-06,72.30362613585382,13.290113780724173,53.62085308056872,105.62626262626263
2023-10-07,72.76876436020255,13.635575140873229,53.62085308056872,105.62626262626263
2023-10-08,73.16876436020256,13.891199180023655,53.62085308056872,105.62626262626263
2023-10-09,73.52981221588917,14.186574686283024,53.62085308056872,105.62626262626263
2023-10-10,73.80939453068953,14.45284305924975,53.62085308056872,105.62626262626263
2023-10-11,74.1527291386505,14.75304213539191,53.62085308056872,105.62626262626263
2023-10-12,74.63908884643001,15.228134931932658,53.62085308056872,110.76271186440678
2023-10-13,75.19087265709676,15.982143889940136,53.62085308056872,120.8326359832636
2023-10-14,75.89435115390859,16.802139640393985,53.62085308056872,126.09401709401709
2023-10-15,76.4506246508235,17.227459883890536,53.62085308056872,126.09401709401709
2023-10-16,76.94553726255027,17.585207166837417,53.62085308056872,126.09401709401709
2023-10-17,77.2711354600439,17.67697411856223,53.62085308056872,126.09401709401709
2023-10-18,77.60561488772785,17.771457724312086,53.62085308056872,126.09401709401709
2023-10-19,78.03544759770644,18.011069896760944,53.62085308056872,126.09401709401709
2023-10-20,78.6205000086079,18.33981342960525,53.62085308056872,126.09401709401709
2023-10-21,79.42413792960012,18.833289696950406,53.62085308056872,126.47234042553191
2023-10-22,80.16427657132989,19.341131328179607,53.62085308056872,126.47234042553191
2023-10-23,80.87953128964975,19.775920985349632,53.62085308056872,126.47234042553191
2023-10-24,81.55108803112027,20.014855948034135,53.62085308056872,126.47234042553191
2023-10-25,82.23110183374278,20.151653730052733,53.62085308056872,126.47234042553191
2023-10-26,83.00744647484406,20.486643483166162,53.62085308056872,126.47234042553191
2023-10-27,83.86582319357319,20.910178538060904,53.62085308056872,132.16299559471366
2023-10-28,84.82409390813693,21.477056977964175,55.76444444444444,139.86521739130436
2023-10-29,85.75550935459113,22.24007419149882,55.76444444444444,144.9111111111111
2023-10-30,86.67705553387275,23.0133803514957,55.76444444444444,146.46188340807174
2023-10-31,87.69959116062635,24.02289461995048,55.76444444444444,156.16309012875536
2023-11-01,88.71551035967022,24.851371347075837,55.76444444444444,156.16309012875536
2023-11-02,89.76735127621701,25.799075424562748,55.76444444444444,159.1386554621849
2023-11-03,90.88979048594346,26.88186288733271,55.76444444444444,165.96595744680852
2023-11-04,91.93699836722541,27.75310056511443,55.76444444444444,165.96595744680852
2023-11-05,93.13457121688621,28.963018873697695,55.76444444444444,174.75862068965517
2023-11-06,94.14605984718219,29.99474100423503,55.76444444444444,174.75862068965517
2023-11-07,95.1265235342068,30.981794711463696,55.76444444444444,174.75862068965517
2023-11-08,96.06115095596536,31.992011577234518,55.76444444444444,174.75862068965517
2023-11-09,97.12594298948535,33.11001227507092,55.76444444444444,178.30705394190872
2023-11-10,98.05614318968554,33.81511769237022,55.76444444444444,178.30705394190872
2023-11-11,98.76657712083377,34.00231216602967,55.76444444444444,178.30705394190872
2023-11-12,99.58942511080467,34.232815039880606,55.76444444444444,178.30705394190872
2023-11-13,101.08432915466327,36.18995358081156,55.76444444444444,213.19433198380565
2023-11-14,102.33194796106942,37.26306346233199,55.76444444444444,213.19433198380565
2023-11-15,103.50880066335839,38.30813079354973,55.76444444444444,213.19433198380565
2023-11-16,104.57891383208268,39.140905938615454,55.76444444444444,213.19433198380565
2023-11-17,105.59578375078185,39.62192092666223,55.76444444444444,213.19433198380565
2023-11-18,106.59809925146773,39.72622697430697,55.76444444444444,213.19433198380565
2023-11-19,107.56824484593176,39.818519330722076,55.76444444444444,213.19433198380565
2023-11-20,108.4970499090107,39.944407839229,55.76444444444444,213.19433198380565
2023-11-21,109.63289444993609,40.09257244381234,55.76444444444444,213.19433198380565
2023-11-22,110.87235030502096,40.4140819568827,55.76444444444444,213.19433198380565
2023-11-23,112.11031799886085,40.85036474811945,55.76444444444444,213.19433198380565
2023-11-24,113.23451503768038,41.35402830359648,55.76444444444444,213.19433198380565
2023-11-25,114.11768255200394,41.88213531956372,55.76444444444444,213.19433198380565
2023-11-26,114.90549259689732,42.38445114005105,55.76444444444444,213.19433198380565
2023-11-27,115.57594829103606,42.521006025271,55.76444444444444,213.19433198380565
2023-11-28,115.9893647051594,42.49064205015567,55.76444444444444,213.19433198380565
2023-11-29,116.5053516833753,42.495266457800035,55.76444444444444,213.19433198380565
2023-11-30,117.1212138849087,42.62505629967209,55.76444444444444,213.19433198380565
2023-12-01,117.57900727738372,42.590301558771976,55.76444444444444,213.19433198380565
2023-12-02,118.20396030852872,42.52708303518286,55.76444444444444,213.19433198380565
2023-12-03,118.97444380493428,42.43264446668449,55.76444444444444,213.19433198380565
2023-12-04,119.63879249977603,42.21045846400304,55.76444444444444,213.19433198380565
2023-12-05,120.22019585159806,41.87024141942278,55.76444444444444,213.19433198380565
2023-12-06,120.85048998233272,41.4475693161055,55.76444444444444,213.19433198380565
2023-12-07,121.47066147600664,40.927486749131226,55.76444444444444,213.19433198380565
2023-12-08,122.13516400585888,40.32982561887943,56.10697674418605,213.19433198380565
2023-12-09,122.87841655411307,39.74381188268301,56.10697674418605,213.19433198380565
2023-12-10,123.66279722212859,39.19865314229578,56.10697674418605,213.19433198380565
2023-12-11,124.4908437843594,38.75136972775922,56.10697674418605,213.19433198380565
2023-12-12,125.37774244080973,38.36651768143842,56.10697674418605,213.19433198380565
2023-12-13,126.33455160590701,37.9737901540547,56.10697674418605,213.19433198380565
2023-12-14,127.27979626852195,37.45883473497256,56.10697674418605,213.19433198380565
2023-12-15,128.3646462571246,36.89781041653427,56.10697674418605,213.19433198380565
2023-12-16,129.5524387239135,36.26075107128235,56.940366972477065,213.19433198380565
2023-12-17,130.64123690632852,35.51955787121722,57.81777777777778,213.19433198380565
2023-12-18,131.66683769479206,34.716741604862236,60.23580786026201,213.19433198380565
2023-12-19,132.5739175424021,33.92230903508691,60.23580786026201,213.19433198380565
2023-12-20,133.54656335537052,33.09454520661108,60.23580786026201,213.19433198380565
2023-12-21,134.72587097887765,32.335169849215866,63.857142857142854,213.19433198380565
2023-12-22,136.00952953208335,31.829824680248667,63.857142857142854,213.19433198380565
2023-12-23,137.4082837216742,31.38644748243499,66.81773399014779,213.19433198380565
2023-12-24,138.73422293705573,30.88751395386269,79.04166666666667,213.19433198380565
2023-12-25,139.7904084258232,30.445466367162197,82.95871559633028,213.19433198380565
2023-12-26,140.8491217523057,30.101761284217687,87.93777777777778,213.19433198380565
