Datetime,AQI
2015-11-05,227.5625
2015-11-06,205.0
2015-11-07,250.75
2015-11-08,237.375
2015-11-09,209.90397384305834
2015-11-10,235.15397384305834
2015-11-11,258.59147384305834
2015-11-12,282.69757209926223
2015-11-13,260.77897384305834
2015-11-14,264.09147384305834
2015-11-15,275.06181086519115
2015-11-16,243.34147384305834
2015-11-17,234.84147384305834
2015-11-18,224.65397384305834
2015-11-19,237.3704476861167
2015-11-20,235.1158953722334
2015-11-21,252.9329476861167
2015-11-22,266.26181086519114
2015-11-23,262.5951441985245
2015-11-24,242.65397384305834
2015-11-25,243.46647384305834
2015-11-26,249.3079476861167
2015-11-27,245.52512723399218
2015-11-28,260.5251272339922
2015-11-29,252.2582790862824
2015-11-30,245.1829476861167
2015-12-01,251.7181757209926
2015-12-02,211.8780684104628
2015-12-03,185.8079476861167
2015-12-04,214.94039794321486
2015-12-05,259.1784602350948
2015-12-06,224.48543259557346
2015-12-07,275.6700437921648
2015-12-08,268.76042135163925
2015-12-09,261.6070646098815
2015-12-10,241.44039794321483
2015-12-11,225.02298496863537
2015-12-12,222.52512723399218
2015-12-13,240.21192152917504
2015-12-14,222.2454476861167
2015-12-15,188.02575452716297
2015-12-16,229.6803769988351
2015-12-17,233.99595349877038
2015-12-18,251.4663037045804
2015-12-19,240.23100958693337
2015-12-20,272.5251272339922
2015-12-21,240.94039794321483
2015-12-22,239.49595349877038
2015-12-23,232.46630370458044
2015-12-24,252.34635814889333
2015-12-25,228.02726949934902
2015-12-26,212.44545165731228
2015-12-27,258.5579476861167
2015-12-28,252.47317907444668
2015-12-29,245.62317907444668
2015-12-30,243.23462680846984
2015-12-31,286.74635814889336
2016-01-01,280.5463581488933
2016-01-02,282.74635814889336
2016-01-03,268.1070646098815
2016-01-04,268.4403979432148
2016-01-05,268.5203410941841
2016-01-06,277.73300857778247
2016-01-07,265.94353489357195
2016-01-08,263.87806841046273
2016-01-09,254.34865664575688
2016-01-10,215.5751138409404
2016-01-11,253.3119559462035
2016-01-12,246.36458752515088
2016-01-13,240.34635814889333
2016-01-14,262.0487980514667
2016-01-15,224.10142963041403
2016-01-16,224.73300857778247
2016-01-17,232.57511384094036
2016-01-18,221.42510299894604
2016-01-19,240.95123468081212
2016-01-20,236.09635814889333
2016-01-21,218.43161578164637
2016-01-22,222.21422447729856
2016-01-23,240.1940687603884
2016-01-24,261.45123468081215
2016-01-25,231.76941649899393
2016-01-26,245.52034109418415
2016-01-27,202.44039794321486
2016-01-28,248.69635814889335
2016-01-29,269.6803769988351
2016-01-30,241.62774541988773
2016-01-31,255.5217080259334
2016-02-01,206.89090331462458
2016-02-02,196.73596360773334
2016-02-03,187.45064673756826
2016-02-04,187.74834461313333
2016-02-05,219.49668922626668
2016-02-06,203.66953722334003
2016-02-07,208.2267250562197
2016-02-08,200.1328191370445
2016-02-09,194.58220628116527
2016-02-10,227.34465925990725
2016-02-11,211.1870077608508
2016-02-12,207.86639839034203
2016-02-13,205.71081728466032
2016-02-14,187.91059691482226
2016-02-15,190.5751138409404
2016-02-16,167.09635814889336
2016-02-17,169.1614640222286
2016-02-18,189.66262016543706
2016-02-19,196.97176744678598
2016-02-20,184.44635814889335
2016-02-21,180.8536744275175
2016-02-22,156.5679601418032
2016-02-23,155.2142244772986
2016-02-24,188.7937991585879
2016-02-25,185.64112292804444
2016-02-26,186.32317907444667
2016-02-27,180.2479767493852
2016-02-28,202.3848423876593
2016-02-29,189.02439902573335
2016-03-01,187.73636102328254
2016-03-02,194.18229376257545
2016-03-03,204.62317907444668
2016-03-04,185.64112292804444
2016-03-05,178.05453899869806
2016-03-06,179.33692152917504
2016-03-07,161.28983311634514
2016-03-08,132.23090543259556
2016-03-09,149.41464341605186
2016-03-10,180.4701989716074
2016-03-11,141.06953722334003
2016-03-12,145.9954476861167
2016-03-13,122.18837469260004
2016-03-14,125.15406120936143
2016-03-15,130.74635814889336
2016-03-16,125.24635814889336
2016-03-17,142.63305286263034
2016-03-18,162.08759831717578
2016-03-19,171.09635814889336
2016-03-20,177.7818066292492
2016-03-21,163.5751138409404
2016-03-22,112.66262016543708
2016-03-23,135.7584363322794
2016-03-24,165.26610572526067
2016-03-25,158.96953722334004
2016-03-26,172.95123468081215
2016-03-27,161.10706460988152
2016-03-28,145.30353230494075
2016-03-29,134.20374008758432
2016-03-30,184.3928200783649
2016-03-31,173.81387270994387
2016-04-01,173.81387270994387
2016-04-02,154.5751138409404
2016-04-03,168.79948580371115
2016-04-04,177.31195594620354
2016-04-05,136.19514419852447
2016-04-06,148.42336878413337
2016-04-07,161.0662259269905
2016-04-08,144.27373127654818
2016-04-09,148.07703060468071
2016-04-10,165.68670484445133
2016-04-11,172.02575452716297
2016-04-12,139.2479767493852
2016-04-13,136.56652643131517
2016-04-14,155.08609302876079
2016-04-15,152.49635814889336
2016-04-16,169.3590878604963
2016-04-17,185.1204476861167
2016-04-18,159.53311296349526
2016-04-19,173.17317907444667
2016-04-20,168.72317907444668
2016-04-21,158.77317907444666
2016-04-22,150.27317907444666
2016-04-23,165.52575452716297
2016-04-24,190.0662259269905
2016-04-25,151.46630370458044
2016-04-26,155.74635814889336
2016-04-27,161.52034109418415
2016-04-28,220.09635814889333
2016-04-29,191.24834461313333
2016-04-30,189.59635814889336
2016-05-01,179.80353230494075
2016-05-02,166.07703060468071
2016-05-03,177.7479767493852
2016-05-04,140.97317907444668
2016-05-05,147.70860955204913
2016-05-06,131.7612411309965
2016-05-07,159.77897384305834
2016-05-08,166.28983311634514
2016-05-09,136.09147384305834
2016-05-10,143.18950626837952
2016-05-11,144.79197538170197
2016-05-12,136.21817572099263
2016-05-13,133.94635814889335
2016-05-14,152.0487980514667
2016-05-15,168.9679339193053
2016-05-16,136.46953722334004
2016-05-17,130.55150905432595
2016-05-18,137.19635814889335
2016-05-19,126.71081728466035
2016-05-20,122.10142963041407
2016-05-21,125.7454476861167
2016-05-22,131.25827908628239
2016-05-23,138.64635814889337
2016-05-24,120.28224585608892
2016-05-25,116.79635814889336
2016-05-26,132.6924853468638
2016-05-27,171.65597797310176
2016-05-28,154.16493245185399
2016-05-29,146.40748017516867
2016-05-30,113.27317907444667
2016-05-31,139.47317907444668
2016-06-01,122.68874197566349
2016-06-02,126.56652643131515
2016-06-03,134.8027644125623
2016-06-04,149.99653157037463
2016-06-05,132.542416403181
2016-06-06,137.42825843952608
2016-06-07,140.70734885503498
2016-06-08,138.45177149855655
2016-06-09,119.63848976210204
2016-06-10,125.62568454203482
2016-06-11,140.86267076141056
2016-06-12,150.0502544679844
2016-06-13,138.3519402127048
2016-06-14,133.65412474849094
2016-06-15,133.23462680846987
2016-06-16,151.19635814889335
2016-06-17,109.83827173567722
2016-06-18,123.4057801353576
2016-06-19,133.7330085777825
2016-06-20,121.65597797310176
2016-06-21,108.71081728466035
2016-06-22,105.17846023509479
2016-06-23,107.92685202121821
2016-06-24,116.30432116508575
2016-06-25,113.55239673334123
2016-06-26,132.42384305835012
2016-06-27,113.07321708025933
2016-06-28,96.37748395132701
2016-06-29,96.69635814889337
2016-06-30,93.64635814889337
2016-07-01,108.75496790265403
2016-07-02,98.97098783175241
2016-07-03,90.59635814889336
2016-07-04,159.58543259557345
2016-07-05,91.91363179074447
2016-07-06,110.84307584638263
2016-07-07,111.2567021174667
2016-07-08,109.74503383940004
2016-07-09,119.29271629778673
2016-07-10,98.31953722334005
2016-07-11,95.11384497460956
2016-07-12,97.20529845741113
2016-07-13,88.21562977867202
2016-07-14,92.53846153846153
2016-07-15,76.56
2016-07-16,81.01931589537223
2016-07-17,86.80605537989844
2016-07-18,69.86363636363636
2016-07-19,107.04545454545455
2016-07-20,81.30434782608695
2016-07-21,134.8390744466801
2016-07-22,164.77814889336017
2016-07-23,108.44635814889337
2016-07-24,137.89845741113348
2016-07-25,116.1376544984191
2016-07-26,87.68950626837952
2016-07-27,83.44
2016-07-28,74.34615384615384
2016-07-29,72.3076923076923
2016-07-30,74.28
2016-07-31,75.24
2016-08-01,80.67167621111282
2016-08-02,73.73076923076923
2016-08-03,79.97561734040607
2016-08-04,105.0
2016-08-05,82.01854325955733
2016-08-06,82.21422447729857
2016-08-07,67.72396195353942
2016-08-08,64.6923076923077
2016-08-09,63.791666666666664
2016-08-10,68.56521739130434
2016-08-11,64.66666666666667
2016-08-12,65.58333333333333
2016-08-13,78.15059049951886
2016-08-14,72.82608695652173
2016-08-15,73.28571428571429
2016-08-16,76.68
2016-08-17,70.12
2016-08-18,71.71428571428571
2016-08-19,72.9047619047619
2016-08-20,74.66666666666667
2016-08-21,74.28102528212754
2016-08-22,72.01783005726668
2016-08-23,67.8076923076923
2016-08-24,73.16666666666667
2016-08-25,77.4090909090909
2016-08-26,79.0
2016-08-27,66.45833333333333
2016-08-28,70.70833333333333
2016-08-29,91.79166666666667
2016-08-30,90.03846153846153
2016-08-31,75.77854325955735
2016-09-01,61.97936851880514
2016-09-02,69.81481481481481
2016-09-03,70.04166666666667
2016-09-04,85.32450354299712
2016-09-05,89.54214377172124
2016-09-06,73.125
2016-09-07,75.53846153846153
2016-09-08,95.26931589537223
2016-09-09,87.86398390342052
2016-09-10,84.5
2016-09-11,83.76
2016-09-12,74.76
2016-09-13,72.93103448275862
2016-09-14,69.73076923076923
2016-09-15,83.09677419354838
2016-09-16,88.07407407407408
2016-09-17,91.09475313418974
2016-09-18,92.57692307692308
2016-09-19,92.55629159572821
2016-09-20,107.79966944524288
2016-09-21,96.18839936168736
2016-09-22,67.92592592592592
2016-09-23,73.37037037037037
2016-09-24,66.23076923076923
2016-09-25,81.84615384615384
2016-09-26,74.3022707674619
2016-09-27,89.75
2016-09-28,98.0
2016-09-29,94.89285714285714
2016-09-30,102.17241379310344
2016-10-01,95.2
2016-10-02,93.3076923076923
2016-10-03,100.89285714285714
2016-10-04,117.92857142857143
2016-10-05,91.24739867778098
2016-10-06,101.51783005726666
2016-10-07,116.5
2016-10-08,115.54166666666667
2016-10-09,115.86363636363636
2016-10-10,103.15391660306668
2016-10-11,120.48211938296444
2016-10-12,145.82552236495897
2016-10-13,135.36398390342052
2016-10-14,133.26923076923077
2016-10-15,157.36398390342052
2016-10-16,170.13854325955734
2016-10-17,161.99739867778095
2016-10-18,164.87369933889048
2016-10-19,183.06451612903226
2016-10-20,168.58064516129033
2016-10-21,194.66666666666666
2016-10-22,168.74074074074073
2016-10-23,172.23076923076923
2016-10-24,171.44444444444446
2016-10-25,154.08495108582528
2016-10-26,175.4297786720322
2016-10-27,195.55227076746192
2016-10-28,196.84878604963112
2016-10-29,234.94309561070125
2016-10-30,224.66666666666666
2016-10-31,227.44827586206895
2016-11-01,211.34375
2016-11-02,204.23333333333332
2016-11-03,193.70967741935485
2016-11-04,185.72413793103448
2016-11-05,220.89285714285714
2016-11-06,235.5879850531762
2016-11-07,249.86206896551724
2016-11-08,220.03333333333333
2016-11-09,241.61545271629777
2016-11-10,249.48084219603334
2016-11-11,282.5769230769231
2016-11-12,244.76923076923077
2016-11-13,222.54166666666666
2016-11-14,233.73076923076923
2016-11-15,221.35050301810864
2016-11-16,235.61545271629777
2016-11-17,235.0
2016-11-18,211.5
2016-11-19,234.75
2016-11-20,230.2962962962963
2016-11-21,212.57142857142858
2016-11-22,225.01545271629777
2016-11-23,215.6451612903226
2016-11-24,230.9
2016-11-25,207.5483870967742
2016-11-26,194.46666666666667
2016-11-27,239.10714285714286
2016-11-28,210.96428571428572
2016-11-29,252.29573692152917
2016-11-30,249.21212121212122
2016-12-01,235.66666666666666
2016-12-02,232.143986499643
2016-12-03,219.83090543259556
2016-12-04,204.38754005514568
2016-12-05,223.0
2016-12-06,231.4375
2016-12-07,229.82142857142858
2016-12-08,242.20689655172413
2016-12-09,228.2
2016-12-10,233.96153846153845
2016-12-11,221.10714285714286
2016-12-12,218.46666666666667
2016-12-13,199.0
2016-12-14,214.81302481556003
2016-12-15,207.39757209926222
2016-12-16,218.57272524033087
2016-12-17,233.93090543259555
2016-12-18,225.40941362460475
2016-12-19,231.5879850531762
2016-12-20,224.99757209926221
2016-12-21,225.80227076746192
2016-12-22,235.69512791031906
2016-12-23,276.42457709218274
2016-12-24,286.7056407409977
2016-12-25,269.46426143065287
2016-12-26,239.39278429195866
2016-12-27,246.67741935483872
2016-12-28,245.5185185185185
2016-12-29,248.15941362460475
2016-12-30,255.74074074074073
2016-12-31,241.39285714285714
2017-01-01,239.80769230769232
2017-01-02,222.1716762111128
2017-01-03,233.63333333333333
2017-01-04,230.75862068965517
2017-01-05,239.17857142857142
2017-01-06,240.0
2017-01-07,208.40740740740742
2017-01-08,209.10714285714286
2017-01-09,222.31034482758622
2017-01-10,207.1
2017-01-11,187.74193548387098
2017-01-12,202.6
2017-01-13,217.06896551724137
2017-01-14,211.89655172413794
2017-01-15,220.14814814814815
2017-01-16,230.34878604963112
2017-01-17,230.07142857142858
2017-01-18,226.14814814814815
2017-01-19,218.68965517241378
2017-01-20,197.79310344827587
2017-01-21,191.7949474625531
2017-01-22,194.25854325955734
2017-01-23,192.47936851880513
2017-01-24,221.83870967741936
2017-01-25,226.55555555555554
2017-01-26,209.2485992880359
2017-01-27,138.12369933889048
2017-01-28,143.25925925925927
2017-01-29,148.85714285714286
2017-01-30,195.39285714285714
2017-01-31,214.0
2017-02-01,197.43333333333334
2017-02-02,208.04721230609462
2017-02-03,216.53322694789426
2017-02-04,213.46426143065287
2017-02-05,200.60714285714286
2017-02-06,210.6
2017-02-07,193.16666666666666
2017-02-08,188.32142857142858
2017-02-09,203.3524891283183
2017-02-10,194.8642387659289
2017-02-11,184.98269617706237
2017-02-12,186.38211938296445
2017-02-13,198.3952959134115
2017-02-14,200.05227076746192
2017-02-15,208.81545271629778
2017-02-16,201.68211938296446
2017-02-17,207.60219246513563
2017-02-18,200.86902153662717
2017-02-19,195.0562915957282
2017-02-20,183.9060585736642
2017-02-21,155.6097622773679
2017-02-22,160.53322694789426
2017-02-23,136.74739867778098
2017-02-24,143.85454153492384
2017-02-25,136.9259701063524
2017-02-26,161.3952959134115
2017-02-27,164.46423876592888
2017-02-28,175.49882520932044
2017-03-01,183.95043811254624
2017-03-02,170.76666666666668
2017-03-03,142.8125
2017-03-04,140.71101762087676
2017-03-05,143.67741935483872
2017-03-06,141.21875
2017-03-07,156.7941176470588
2017-03-08,144.21875
2017-03-09,140.28125
2017-03-10,123.84375
2017-03-11,104.90322580645162
2017-03-12,130.3939393939394
2017-03-13,153.49882520932044
2017-03-14,136.143986499643
2017-03-15,146.7741935483871
2017-03-16,143.2642387659289
2017-03-17,146.66011553190108
2017-03-18,146.61290322580646
2017-03-19,140.09375
2017-03-20,150.96774193548387
2017-03-21,147.25
2017-03-22,175.36363636363637
2017-03-23,181.2195171026157
2017-03-24,171.61545271629777
2017-03-25,164.88021067581963
2017-03-26,139.2384111118323
2017-03-27,140.0796914822267
2017-03-28,172.02897384305834
2017-03-29,157.35823692152917
2017-03-30,144.16556307542223
2017-03-31,150.79573692152917
2017-04-01,146.01598556858391
2017-04-02,133.38211938296445
2017-04-03,140.88211938296445
2017-04-04,138.61545271629777
2017-04-05,108.3665759261451
2017-04-06,121.12369933889048
2017-04-07,172.96539235412473
2017-04-08,179.7642387659289
2017-04-09,160.33753488673977
2017-04-10,144.5796914822267
2017-04-11,154.8090890168598
2017-04-12,157.4370865191147
2017-04-13,178.80227076746192
2017-04-14,159.2642387659289
2017-04-15,153.71101762087676
2017-04-16,148.90688372660202
2017-04-17,151.143986499643
2017-04-18,161.98374489360404
2017-04-19,158.84147384305834
2017-04-20,139.54346076458754
2017-04-21,137.7856716053899
2017-04-22,144.34418734630003
2017-04-23,136.36443366078828
2017-04-24,134.76941649899396
2017-04-25,136.95198692152917
2017-04-26,149.18467375682667
2017-04-27,151.85506179936763
2017-04-28,149.9701989716074
2017-04-29,158.61550479346667
2017-04-30,137.77575452716297
2017-05-01,127.23307623518892
2017-05-02,148.0111641276229
2017-05-03,149.51154494534777
2017-05-04,157.68229376257545
2017-05-05,170.57703060468071
2017-05-06,164.89556828148378
2017-05-07,163.02317907444666
2017-05-08,151.86992725584273
2017-05-09,147.94685033276582
2017-05-10,132.57812822883247
2017-05-11,154.86443366078828
2017-05-12,173.3764098102126
2017-05-13,172.77575452716297
2017-05-14,164.12272384305834
2017-05-15,155.70374008758432
2017-05-16,163.2479767493852
2017-05-17,128.19974985045408
2017-05-18,131.5566812640549
2017-05-19,147.21116412762288
2017-05-20,158.06461471531895
2017-05-21,163.87542552612976
2017-05-22,139.6090878604963
2017-05-23,148.91695035075315
2017-05-24,153.06843281913703
2017-05-25,144.81640956852226
2017-05-26,151.72776116156396
2017-05-27,136.77162368148282
2017-05-28,112.47019897160743
2017-05-29,100.33716416143922
2017-05-30,116.94077608508192
2017-05-31,106.29532872913155
2017-06-01,126.64181661396952
2017-06-02,144.27575452716297
2017-06-03,138.80353230494075
2017-06-04,142.69687841333717
2017-06-05,129.05506179936762
2017-06-06,142.8358692696721
2017-06-07,121.48588372339299
2017-06-08,99.32753089968381
2017-06-09,110.41158953722334
2017-06-10,106.88062056549825
2017-06-11,108.65506179936763
2017-06-12,110.94077608508192
2017-06-13,119.33131008271852
2017-06-14,120.07505546097094
2017-06-15,149.52575452716297
2017-06-16,118.10417097177661
2017-06-17,117.19039794321485
2017-06-18,158.9129634952573
2017-06-19,129.82607222281055
2017-06-20,103.20860955204914
2017-06-21,120.24078831966156
2017-06-22,107.53659392250941
2017-06-23,103.01219951286667
2017-06-24,121.30167319707719
2017-06-25,108.82317907444667
2017-06-26,91.3314657173812
2017-06-27,93.58131008271853
2017-06-28,87.21424764805047
2017-06-29,69.55071481520703
2017-06-30,77.64186169649476
2017-07-01,80.20860955204914
2017-07-02,94.40962244052551
2017-07-03,101.7088104383879
2017-07-04,105.51294433266264
2017-07-05,102.05506179936764
2017-07-06,105.65597797310177
2017-07-07,103.10908786049632
2017-07-08,99.9439773777802
2017-07-09,120.45327520679633
2017-07-10,97.76941649899396
2017-07-11,112.87542552612976
2017-07-12,70.51220465651049
2017-07-13,75.63686563827409
2017-07-14,83.7875569204702
2017-07-15,88.46830698476573
2017-07-16,84.46817572099263
2017-07-17,87.81597463569295
2017-07-18,92.10908786049632
2017-07-19,92.03863179074446
2017-07-20,83.10823692152917
2017-07-21,73.90962244052551
2017-07-22,90.6204476861167
2017-07-23,95.89852664373338
2017-07-24,77.46421756344519
2017-07-25,73.18259269905145
2017-07-26,75.16069357320393
2017-07-27,95.13305286263032
2017-07-28,95.34517407475154
2017-07-29,94.23096076458752
2017-07-30,86.17740381684044
2017-07-31,85.49668922626668
2017-08-01,90.67432832287845
2017-08-02,91.60385342357173
2017-08-03,81.65506179936763
2017-08-04,94.02575452716297
2017-08-05,113.39282007836492
2017-08-06,114.95650660721084
2017-08-07,100.20529845741113
2017-08-08,84.64974290185557
2017-08-09,94.06461471531894
2017-08-10,91.41464341605187
2017-08-11,89.81843281913704
2017-08-12,86.77834063202745
2017-08-13,90.30082312054144
2017-08-14,89.58980549966465
2017-08-15,93.8719651240778
2017-08-16,90.07911251291533
2017-08-17,98.01252922943063
2017-08-18,95.25380390450813
2017-08-19,83.3704476861167
2017-08-20,68.40748017516866
2017-08-21,73.19583788444956
2017-08-22,87.95123468081215
2017-08-23,98.83002255960002
2017-08-24,81.12544984190859
2017-08-25,84.3056101313765
2017-08-26,82.86032558990306
2017-08-27,79.86032558990306
2017-08-28,72.14277429281572
2017-08-29,68.37444124204688
2017-08-30,89.82847753185781
2017-08-31,93.86443366078825
2017-09-01,83.11302481556002
2017-09-02,106.49668922626668
2017-09-03,92.34517407475154
2017-09-04,96.01116412762288
2017-09-05,95.15402127048002
2017-09-06,106.77897384305835
2017-09-07,103.17389498280002
2017-09-08,108.67432832287845
2017-09-09,104.95529845741113
2017-09-10,108.21116412762288
2017-09-11,101.24678660196473
2017-09-12,97.26830698476573
2017-09-13,96.10908786049632
2017-09-14,109.3493827831856
2017-09-15,106.99785773464316
2017-09-16,111.74077608508192
2017-09-17,105.83586926967209
2017-09-18,100.7122046565105
2017-09-19,95.6033463941544
2017-09-20,93.39974290185557
2017-09-21,107.01085401296669
2017-09-22,74.87627226775287
2017-09-23,88.16019359399641
2017-09-24,101.25380390450813
2017-09-25,109.36650428889124
2017-09-26,118.71684742601954
2017-09-27,125.74817907444667
2017-09-28,122.07911251291532
2017-09-29,116.43402981994531
2017-09-30,115.97249135840684
2017-10-01,126.55402127048004
2017-10-02,109.94242119382965
2017-10-03,104.97019897160743
2017-10-04,123.23492534152281
2017-10-05,132.5365939225094
2017-10-06,121.26456172935046
2017-10-07,118.58787597379145
2017-10-08,118.03660854012966
2017-10-09,114.84418734630003
2017-10-10,121.89556828148376
2017-10-11,124.17009424970877
2017-10-12,134.32317907444667
2017-10-13,151.92505275555772
2017-10-14,179.37464788732396
2017-10-15,151.19974985045408
2017-10-16,177.07911251291532
2017-10-17,196.607979584826
2017-10-18,199.99817907444668
2017-10-19,201.16493245185399
2017-10-20,220.94944299946016
2017-10-21,192.70845538346356
2017-10-22,189.26158953722333
2017-10-23,187.9030276899492
2017-10-24,185.0340367788124
2017-10-25,200.14689957929394
2017-10-26,230.61877351062898
2017-10-27,217.69235412474848
2017-10-28,219.69919069975407
2017-10-29,210.03484717830793
2017-10-30,190.49745917364655
2017-10-31,190.38470824949698
2017-11-01,201.9528900676788
2017-11-02,186.39838139950814
2017-11-03,208.85144503383938
2017-11-04,217.26518258487093
2017-11-05,207.51053594293032
2017-11-06,202.6619437555566
2017-11-07,239.03114003167943
2017-11-08,241.75496701137055
2017-11-09,241.76053594293032
2017-11-10,249.73780867020304
2017-11-11,260.4325240330874
2017-11-12,262.0103018108652
2017-11-13,268.8945018950915
2017-11-14,236.18807958864298
2017-11-15,214.73171119741707
2017-11-16,196.34714332506667
2017-11-17,202.35961817416126
2017-11-18,191.96508139747576
2017-11-19,194.89689957929394
2017-11-20,191.54566468578915
2017-11-21,194.09919069975408
2017-11-22,209.15389479735555
2017-11-23,190.05474625530962
2017-11-24,212.38142899952908
2017-11-25,213.78497105079455
2017-11-26,218.34363514419852
2017-11-27,231.7332676912539
2017-11-28,205.7274691628029
2017-11-29,191.47696847753184
2017-11-30,201.5110376544984
2017-12-01,226.64051264106376
2017-12-02,205.9214129219763
2017-12-03,213.53326321565757
2017-12-04,219.53326321565757
2017-12-05,228.83551541808993
2017-12-06,193.93931963876278
2017-12-07,192.30433510151818
2017-12-08,207.4526414299752
2017-12-09,194.2028900676788
2017-12-10,191.45474625530963
2017-12-11,199.16109681343877
2017-12-12,168.74834461313333
2017-12-13,182.16962685202122
2017-12-14,175.55355611932464
2017-12-15,182.47696847753184
2017-12-16,186.26053594293032
2017-12-17,178.83965066997732
2017-12-18,166.9528900676788
2017-12-19,189.26927162977867
2017-12-20,217.6704964480762
2017-12-21,237.50805967882766
2017-12-22,211.14956911278995
2017-12-23,192.94090698034358
2017-12-24,207.5699421015891
2017-12-25,209.20123468081212
2017-12-26,206.00797437687348
2017-12-27,230.95854325955733
2017-12-28,229.15854325955735
2017-12-29,221.8760645505687
2017-12-30,224.86131692113463
2017-12-31,227.65157475465034
2018-01-01,245.407814889336
2018-01-02,230.94674988707754
2018-01-03,214.43059123974615
2018-01-04,210.8417090779974
2018-01-05,231.5161953539418
2018-01-06,224.86517596142895
2018-01-07,210.81335359093333
2018-01-08,193.7203048075688
2018-01-09,213.23804307325432
2018-01-10,216.96026529547655
2018-01-11,215.97074080848728
2018-01-12,224.10776659959757
2018-01-13,217.79867569050666
2018-01-14,235.4887679015268
2018-01-15,206.76783005726668
2018-01-16,191.9216762111128
2018-01-17,199.65244544188207
2018-01-18,204.66531783292345
2018-01-19,207.33824835807295
2018-01-20,186.04510838616605
2018-01-21,199.65244544188207
2018-01-22,205.86131692113463
2018-01-23,201.26783005726668
2018-01-24,186.08781488933602
2018-01-25,183.61834711975555
2018-01-26,192.94982200897692
2018-01-27,192.047814889336
2018-01-28,199.51854325955733
2018-01-29,198.98850461258112
2018-01-30,194.90962244052548
2018-01-31,179.98828354743847
2018-02-01,183.2625636169961
2018-02-02,188.14956911278995
2018-02-03,185.4883094485279
2018-02-04,187.86131692113463
2018-02-05,184.01716968477533
2018-02-06,187.15244544188207
2018-02-07,171.48044493375346
2018-02-08,185.23214285714286
2018-02-09,172.82456140350877
2018-02-10,187.5
2018-02-11,178.56414039794322
2018-02-12,146.6354194130299
2018-02-13,152.9090909090909
2018-02-14,141.94736842105263
2018-02-15,133.21818181818182
2018-02-16,162.48275862068965
2018-02-17,176.35714285714286
2018-02-18,187.47256395515953
2018-02-19,193.8297068123024
2018-02-20,196.1818181818182
2018-02-21,202.24528301886792
2018-02-22,205.24074074074073
2018-02-23,201.4814814814815
2018-02-24,194.6447923907079
2018-02-25,184.1720651179806
2018-02-26,161.65941362460475
2018-02-27,144.16071428571428
2018-02-28,174.6140350877193
2018-03-01,178.95
2018-03-02,180.7
2018-03-03,139.72881355932202
2018-03-04,144.864406779661
2018-03-05,143.67241379310346
2018-03-06,129.83050847457628
2018-03-07,134.81666666666666
2018-03-08,165.31147540983608
2018-03-09,165.89830508474577
2018-03-10,159.67796610169492
2018-03-11,156.22033898305085
2018-03-12,157.9907514049816
2018-03-13,165.28883476296375
2018-03-14,168.7366708726938
2018-03-15,176.00813300857777
2018-03-16,159.79105969148222
2018-03-17,140.00799278429196
2018-03-18,152.93795756998128
2018-03-19,155.9562686463609
2018-03-20,167.5519926577006
2018-03-21,175.9555014296304
2018-03-22,163.42592592592592
2018-03-23,153.952143046961
2018-03-24,152.02710336090618
2018-03-25,155.78233172620628
2018-03-26,150.0966110387817
2018-03-27,178.38754005514568
2018-03-28,185.92727076746192
2018-03-29,172.23084219603334
2018-03-30,164.01685750868847
2018-03-31,173.22288212030804
2018-04-01,137.98084219603334
2018-04-02,136.4350393268703
2018-04-03,151.85050301810864
2018-04-04,146.03636156562013
2018-04-05,154.18730496184654
2018-04-06,149.1670627538818
2018-04-07,132.97936851880513
2018-04-08,122.2023548699605
2018-04-09,121.54953393832382
2018-04-10,126.34626329405002
2018-04-11,124.55071481520704
2018-04-12,111.96905277820771
2018-04-13,115.27613538373096
2018-04-14,124.6778709995824
2018-04-15,133.39747373127653
2018-04-16,147.2973765670949
2018-04-17,140.0417556184565
2018-04-18,140.63030110487486
2018-04-19,155.49042109801667
2018-04-20,157.81685750868849
2018-04-21,157.60117743498026
2018-04-22,149.70047654347135
2018-04-23,146.80857218784405
2018-04-24,147.50697757976428
2018-04-25,160.6688742625243
2018-04-26,164.17487978719777
2018-04-27,153.37585513078471
2018-04-28,149.4487860496311
2018-04-29,147.27780922825085
2018-04-30,147.14592820078366
2018-05-01,131.00673697356552
2018-05-02,123.19639214597933
2018-05-03,121.20651240778002
2018-05-04,108.16545271629778
2018-05-05,144.48949559425517
2018-05-06,153.70153804181018
2018-05-07,137.49878604963112
2018-05-08,142.15661689434853
2018-05-09,123.00799278429196
2018-05-10,140.52339611439126
2018-05-11,158.81515055243742
2018-05-12,164.6653888241731
2018-05-13,132.1538832997988
2018-05-14,115.71013774957436
2018-05-15,122.46927162977867
2018-05-16,143.2168575086885
2018-05-17,156.21124714388023
2018-05-18,157.97304528927953
2018-05-19,167.51509736384406
2018-05-20,150.20102550788602
2018-05-21,151.5063023301097
2018-05-22,155.44105969148222
2018-05-23,168.5070026717683
2018-05-24,147.03973518530537
2018-05-25,145.75724346076458
2018-05-26,148.64786846076458
2018-05-27,159.35656478553864
2018-05-28,155.1343425633164
2018-05-29,142.39786846076458
2018-05-30,137.74487560282327
2018-05-31,136.76448692152917
2018-06-01,145.5543994123471
2018-06-02,126.16545271629778
2018-06-03,121.40554513521808
2018-06-04,132.74411056502953
2018-06-05,119.90163934426229
